


.DATE		07 ? 93
.STYLE		PRINTED
	24 18
	25 15
	26 12
	28 9
	32 6
	35 4
	38 2
	41 0
	44 0
	47 1
	50 3
	52 6
	55 9
	56 12
	58 15
	59 18
	61 22
	62 25
	64 28
	64 31
	65 35
	66 39
	66 42
	67 45
	66 50
	66 54
	65 57
	64 60
	63 63
	61 66
	58 69
	55 72
	52 74
	49 77
	46 78
	43 79
	40 80
	37 82
	38 79
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	47 77
	44 78
	41 78
	38 79
	35 79
	31 77
	28 74
	25 71
	21 67
	19 64
	18 61
	17 58
	16 55
	14 51
	14 47
	14 44
	13 41
	13 38
	13 35
	13 32
	13 28
	14 24
	16 21
	18 18
	20 14
	21 11
	24 8
	27 6
	31 5
	34 5
	37 4
	40 3
	43 2
	47 3
	51 6
	53 9
	56 12
	58 15
	60 18
	62 21
	63 24
	64 27
	66 30
	66 33
	67 36
	67 40
	69 44
	69 47
	69 50
	69 53
	69 56
	68 60
	68 63
	68 66
	66 69
	64 72
	61 74
	59 77
	56 79
	53 80
	50 80
	47 80
	44 80
	43 78
.PEN_UP
.PEN_DOWN
	44 32
	46 29
	47 26
	49 22
	52 20
	54 16
	56 13
	59 11
	62 8
	65 6
	68 4
	71 1
	74 0
	73 3
	74 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	38 76
	40 73
	43 69
	43 66
	46 63
	47 60
	50 58
	53 53
	56 50
	58 47
	61 44
	64 42
	66 38
	69 36
	70 33
	72 30
	73 26
	76 22
	78 19
	80 15
	83 12
	85 9
	87 6
	89 7
.PEN_UP
.PEN_DOWN
	76 77
	74 72
	72 69
	69 66
	68 62
	66 59
	64 54
	62 51
	61 48
	58 44
	58 41
	55 37
	53 33
	53 30
	50 27
	50 23
	48 20
	48 17
	46 14
	44 10
	42 7
	41 3
	39 0
	43 2
.PEN_UP
.PEN_DOWN
	22 92
	23 89
	24 85
	27 79
	30 75
	32 71
	33 67
	36 64
	39 61
	44 58
	46 55
	48 52
	50 49
	51 46
	52 47
.PEN_UP
.PEN_DOWN
	77 94
	75 90
	73 87
	72 84
	69 79
	66 75
	65 72
	63 68
	61 65
	59 62
	58 58
	57 55
	55 52
	54 48
	52 45
	50 42
	47 42
	50 45
	51 48
	51 45
	51 42
	52 39
	52 36
	52 33
	53 29
	53 25
	53 21
	53 18
	53 15
	53 12
	54 9
	54 6
	55 3
	55 0
	56 3
	56 6
.PEN_UP
.PEN_DOWN
	28 80
	31 80
	35 80
	39 79
	44 80
	48 80
	52 80
	55 80
	58 81
	61 81
	64 82
	64 79
	61 77
	59 73
	55 69
	54 65
	50 61
	50 58
	48 54
	47 51
	44 46
	41 42
	38 38
	37 35
	34 33
	32 29
	29 27
	28 24
	25 23
	22 19
	19 16
	16 13
	16 10
	13 8
	12 5
	15 6
	19 7
	22 7
	26 7
	29 7
	32 7
	36 7
	39 7
	42 6
	45 5
	48 5
	51 4
	55 3
	59 3
	62 2
	65 2
	68 1
	71 0
	74 0
	72 2
.PEN_UP
.PEN_DOWN
	23 42
	26 42
	29 40
	33 40
	36 39
	40 38
	44 38
	47 38
	52 37
	55 36
	58 36
	61 36
	64 36
	67 36
	70 35
	68 35
.PEN_UP
.PEN_DOWN
	27 80
	26 84
	27 87
	26 84
	25 80
	24 77
	23 73
	20 69
	20 66
	18 63
	16 58
	15 53
	14 48
	13 45
	12 42
	11 39
	10 35
	9 31
	8 28
	8 25
	6 22
	5 19
	5 16
	4 13
	3 9
	2 6
	2 3
	1 0
	0 3
	1 6
	5 8
.PEN_UP
.PEN_DOWN
	24 84
	27 80
	29 77
	31 74
	32 71
	34 68
	36 65
	39 61
	41 58
	43 54
	46 53
	48 50
	50 46
	53 44
	54 39
	57 36
	59 33
	61 30
	64 28
	65 25
	67 22
	69 19
	72 17
	75 15
	78 13
	79 10
	79 9
.PEN_UP
.PEN_DOWN
	17 43
	20 44
	23 44
	28 44
	31 44
	35 44
	39 44
	42 44
	45 44
	48 44
.PEN_UP
.PEN_DOWN
	34 76
	34 73
	34 69
	35 65
	35 62
	35 58
	35 54
	35 51
	35 48
	35 45
	35 42
	35 38
	34 35
	34 31
	34 27
	34 24
	33 20
	33 15
	33 12
	33 8
	33 5
	33 2
	33 4
.PEN_UP
.PEN_DOWN
	20 69
	23 70
	26 70
	30 71
	34 72
	37 72
	41 72
	44 72
	48 72
	51 72
	54 71
	57 70
	60 68
	63 66
	66 64
	67 61
	68 58
	68 55
	65 52
	63 49
	59 46
	56 44
	53 42
	50 39
	47 39
	44 38
	41 38
	38 38
	35 38
	32 38
	35 41
	38 42
	42 42
	45 42
	49 42
	52 43
	55 43
	59 43
	62 43
	65 43
	68 41
	71 38
	73 35
	76 32
	77 29
	78 26
	79 23
	77 20
	76 17
	73 14
	70 11
	67 8
	64 7
	60 5
	56 3
	53 2
	50 1
	47 0
	43 0
	40 0
	36 1
	33 2
	30 2
	27 2
	24 4
	24 7
	26 8
.PEN_UP
.PEN_DOWN
	53 58
	53 61
	50 64
	47 65
	44 67
	40 69
	37 69
	34 68
	32 65
	28 64
	25 62
	23 59
	20 55
	19 52
	18 49
	17 46
	17 43
	16 40
	16 37
	16 34
	16 30
	17 27
	17 24
	18 21
	19 17
	21 14
	24 11
	27 9
	30 6
	33 4
	36 3
	39 3
	42 3
	45 3
	48 3
	51 3
	54 2
	57 1
	60 0
	63 0
	66 0
	68 3
	69 6
	69 8
.PEN_UP
.PEN_DOWN
	20 87
	20 84
	20 81
	21 77
	21 74
	21 70
	21 67
	21 64
	22 60
	22 56
	22 53
	22 49
	22 46
	22 42
	22 39
	22 35
	22 31
	22 28
	22 25
	22 21
	22 18
	22 14
	22 11
	22 6
	23 3
	23 0
	23 3
	22 12
.PEN_UP
.PEN_DOWN
	15 84
	15 87
	18 89
	21 89
	25 90
	29 91
	33 91
	37 90
	42 90
	46 87
	49 85
	52 85
	55 84
	57 81
	59 78
	60 75
	61 72
	61 68
	63 65
	63 62
	62 59
	60 56
	59 53
	58 50
	55 48
	55 45
	52 41
	50 38
	48 35
	45 32
	41 29
	38 26
	35 25
	32 23
	29 23
	26 22
	23 22
	20 22
	17 21
	14 21
	16 21
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	20 81
	24 82
	27 82
	31 83
	35 83
	44 83
	48 84
	52 84
	55 84
	59 85
	62 85
	65 85
	62 85
	61 84
.PEN_UP
.PEN_DOWN
	24 79
	25 76
	25 73
	26 69
	26 64
	27 59
	27 55
	28 51
	28 47
	28 44
	29 39
	29 35
	30 31
	30 28
	30 25
	30 22
	30 18
	30 15
	29 12
	28 7
	28 3
	28 0
	27 3
	27 7
	30 10
.PEN_UP
.PEN_DOWN
	25 47
	29 47
	32 48
	36 48
	40 48
	44 48
	48 48
	52 48
	56 48
	61 48
	65 48
	66 49
.PEN_UP
.PEN_DOWN
	54 94
	52 97
	49 98
	46 98
	43 97
	39 95
	36 93
	33 93
	31 90
	28 87
	27 84
	25 81
	24 77
	23 74
	23 70
	23 66
	23 62
	22 59
	22 55
	23 51
	25 46
	26 43
	28 39
	30 36
	31 31
	32 28
	35 26
	38 26
	41 25
	44 25
	47 26
	50 26
	53 26
	56 26
	59 27
	62 27
	65 27
	67 29
.PEN_UP
.PEN_DOWN
	38 55
	42 55
	46 55
	49 55
	53 55
	57 55
	60 56
	64 56
	68 56
	71 56
	74 56
	76 55
.PEN_UP
.PEN_DOWN
	59 51
	59 47
	60 43
	60 40
	61 35
	61 31
	61 27
	62 24
	64 20
	64 17
	64 14
	64 10
	65 7
	65 3
	65 0
	65 3
	65 8
	66 9
.PEN_UP
.PEN_DOWN
	32 81
	32 77
	32 73
	33 69
	33 65
	33 60
	33 54
	33 51
	33 48
	33 45
	32 41
	32 36
	31 32
	31 29
	31 25
	31 21
	31 18
	31 15
	30 12
	30 9
	30 6
	30 9
	30 12
	31 14
.PEN_UP
.PEN_DOWN
	61 83
	61 79
	61 76
	62 71
	62 67
	62 62
	63 58
	63 55
	63 52
	63 49
	63 44
	64 41
	64 32
	64 29
	64 25
	64 21
	64 18
	64 15
	64 12
	64 9
	64 6
	64 3
	65 0
	64 3
	64 6
.PEN_UP
.PEN_DOWN
	33 44
	39 44
	43 44
	46 44
	50 45
	53 45
	60 45
	63 45
	66 45
	66 46
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	31 69
	34 68
	37 68
	40 68
	43 67
	48 67
	51 66
	56 66
	60 66
	64 66
	67 66
	70 66
	73 66
	71 65
.PEN_UP
.PEN_DOWN
	47 61
	48 58
	48 55
	49 52
	49 48
	50 45
	50 42
	50 39
	50 35
	50 31
	50 27
	50 24
	50 21
	49 18
	49 15
	48 12
	46 9
	44 6
	41 5
	38 3
	35 1
	32 0
	29 0
	26 2
	23 4
	20 6
	19 9
	20 11
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 38
	29 39
	33 40
	38 42
	41 43
	44 43
	47 45
	51 47
	55 49
	58 51
	61 53
	64 54
	66 57
	69 61
	71 64
	71 67
	72 70
	72 73
	73 76
	73 79
	73 82
	73 85
	70 85
	68 82
	65 79
	64 76
	62 72
	61 69
	60 66
	59 63
	59 60
	58 57
	58 54
	58 51
	58 47
	58 44
	58 41
	58 37
	58 34
	58 31
	58 28
	56 25
	56 22
	54 18
	53 15
	50 12
	48 9
	45 6
	42 4
	39 2
	36 1
	32 3
	32 6
	31 9
	31 12
	34 14
	37 16
	41 16
	44 14
	49 11
	51 8
	54 6
	58 4
	62 3
	65 1
	69 0
	72 0
	75 1
	76 1
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	23 83
	24 80
	24 77
	24 74
	24 71
	24 67
	24 62
	24 58
	24 54
	24 50
	24 47
	24 43
	24 39
	24 35
	24 32
	24 26
	25 23
	25 20
	25 16
	25 12
	25 9
	25 6
	25 3
	25 0
	25 1
.PEN_UP
.PEN_DOWN
	16 79
	19 81
	22 82
	27 82
	31 83
	35 83
	39 83
	43 83
	47 83
	50 82
	53 81
	56 79
	58 76
	60 73
	61 70
	61 67
	60 63
	57 60
	55 57
	54 54
	52 51
	49 48
	46 46
	42 45
	38 45
	35 44
	32 43
	29 43
	26 43
	23 42
.PEN_UP
.PEN_DOWN
	51 80
	48 81
	45 82
	42 82
	39 81
	36 79
	33 78
	29 74
	26 71
	25 68
	24 65
	22 62
	21 59
	21 56
	20 53
	20 50
	19 47
	19 42
	19 39
	19 36
	19 33
	20 30
	20 26
	20 23
	22 20
	22 17
	23 14
	24 11
	26 8
	30 6
	33 4
	36 3
	39 1
	42 0
	45 0
	48 0
	51 3
	53 6
	54 10
	56 13
	58 16
	60 19
	62 23
	63 27
	64 31
	65 36
	66 39
	67 42
	68 45
	68 48
	68 52
	68 55
	68 58
	66 61
	65 64
	64 67
	63 70
	62 73
	59 76
	57 79
	54 82
	51 83
	50 83
.PEN_UP
.PEN_DOWN
	44 25
	47 22
	50 17
	53 14
	56 12
	59 9
	62 7
	63 4
	64 7
.PEN_UP
.PEN_DOWN
	29 70
	29 67
	29 64
	29 60
	30 53
	30 49
	30 46
	30 43
	30 40
	30 37
	30 33
	30 29
	30 25
	30 21
	30 18
	30 15
	31 11
	31 8
	32 4
	32 1
	33 3
.PEN_UP
.PEN_DOWN
	23 65
	26 66
	29 66
	34 66
	38 66
	41 66
	44 66
	49 65
	52 64
	55 64
	61 63
	64 62
	67 61
	70 60
	73 57
	74 54
	74 51
	71 48
	68 44
	65 42
	62 41
	59 40
	56 38
	52 36
	48 35
	43 35
	40 35
	37 37
	34 38
	32 41
	35 41
	38 40
	41 39
	45 36
	48 33
	50 29
	53 25
	55 22
	56 18
	57 15
	59 12
	61 9
	62 6
	64 3
	67 1
	70 0
	71 0
.PEN_UP
.PEN_DOWN
	65 51
	67 54
	67 57
	67 60
	65 63
	64 66
	60 68
	58 71
	55 71
	51 73
	48 74
	44 74
	41 72
	38 70
	36 67
	34 64
	33 61
	32 58
	32 55
	32 51
	32 48
	33 45
	34 42
	38 39
	43 38
	46 37
	49 37
	52 36
	55 35
	58 33
	61 32
	63 29
	64 26
	64 23
	64 20
	63 17
	63 14
	61 11
	59 8
	57 5
	54 3
	51 1
	46 0
	43 0
	40 0
	37 0
	34 1
	31 2
	28 3
	25 4
	22 4
	19 6
	15 8
	14 11
	14 14
	15 18
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	14 70
	15 67
	16 63
	16 60
	16 56
	17 49
	17 45
	18 41
	18 38
	19 33
	20 29
	20 25
	20 22
	22 19
	22 16
	24 13
	25 10
	27 7
	28 4
	29 1
	32 0
	33 3
	34 6
	35 9
	38 13
	39 17
	40 20
	41 23
	41 27
	43 30
	44 33
	45 36
	46 39
	47 42
	49 45
	50 41
	50 36
	51 33
	51 30
	52 26
	52 22
	52 19
	53 15
	53 12
	55 9
	57 6
	58 3
	61 2
	64 4
	66 7
	68 10
	70 13
	71 19
	71 23
	73 27
	73 30
	74 34
	75 37
	75 41
	75 44
	74 47
	74 50
	74 53
	74 56
	75 59
	76 62
	76 65
	77 69
	78 73
	79 76
	80 76
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	31 78
	33 75
	36 72
	39 67
	41 64
	43 61
	45 58
	46 55
	48 52
	50 49
	52 46
	55 44
	55 47
.PEN_UP
.PEN_DOWN
	76 77
	73 74
	71 71
	69 68
	66 65
	65 60
	62 58
	60 54
	57 51
	55 48
	54 45
	53 42
	50 40
	49 37
	46 35
	48 38
	49 41
	52 42
	52 39
	53 36
	53 33
	53 29
	53 25
	53 22
	53 19
	53 16
	53 13
	53 10
	54 6
	54 3
	54 0
	54 3
	54 5
.PEN_UP
.PEN_DOWN
	20 69
	24 69
	28 69
	31 69
	34 69
	37 68
	43 68
	46 68
	49 68
	52 69
	55 69
	58 70
	61 71
	64 72
	61 69
	59 66
	56 64
	55 61
	54 58
	51 55
	49 52
	47 49
	45 46
	42 43
	41 40
	38 36
	35 32
	32 29
	30 25
	27 23
	26 20
	24 17
	21 13
	18 9
	14 6
	11 4
	8 1
	9 4
	12 7
	15 9
	18 10
	22 10
	25 9
	28 8
	31 8
	34 7
	37 7
	41 6
	44 6
	47 5
	50 4
	53 4
	57 4
	60 3
	63 3
	66 1
	69 0
	66 1
	63 2
.PEN_UP
.PEN_DOWN
	11 42
	14 41
	17 41
	20 41
	23 40
	28 40
	32 38
	42 41
	41 36
	45 35
	49 33
	52 33
	59 32
	65 31
.PEN_UP
.PEN_DOWN
	29 93
	29 90
	28 86
	28 82
	26 78
	26 73
	25 70
	25 67
	24 59
	23 53
	23 49
	22 46
	21 41
	20 38
	19 33
	18 30
	16 25
	15 20
	15 16
	15 13
	14 9
	13 6
	13 3
	13 0
	13 3
	13 6
	14 10
.PEN_UP
.PEN_DOWN
	26 85
	26 88
	29 86
	32 82
	35 78
	37 74
	40 68
	42 65
	45 61
	47 58
	48 55
	48 52
	50 49
	53 44
	54 41
	56 38
	57 35
	59 32
	61 29
	63 26
	64 23
	66 20
	67 17
	66 18
.PEN_UP
.PEN_DOWN
	22 45
	25 47
	28 47
	31 48
	34 49
	37 50
	40 51
	44 51
	47 52
	51 52
	55 52
	58 53
	60 51
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	56 75
	53 77
	50 77
	47 78
	44 79
	41 79
	38 79
	34 78
	31 77
	27 76
	24 75
	21 72
	18 71
	16 68
	14 65
	13 62
	11 59
	9 56
	7 53
	5 50
	4 46
	3 42
	2 38
	2 34
	2 30
	2 26
	2 22
	3 19
	4 16
	5 13
	8 11
	11 8
	14 6
	16 3
	19 1
	24 0
	27 0
	31 1
	34 2
	37 4
	41 5
	45 6
	48 7
	51 9
	53 12
	54 15
	56 17
.PEN_UP
.PEN_DOWN
	26 65
	28 62
	28 58
	29 54
	29 50
	29 47
	30 42
	30 38
	30 32
	30 28
	30 25
	30 21
	30 17
	30 13
	30 10
	29 6
	29 3
	29 0
	30 1
.PEN_UP
.PEN_DOWN
	17 55
	17 58
	20 59
	23 60
	26 61
	29 62
	33 62
	38 63
	41 63
	44 63
	47 63
	50 63
	53 63
	56 63
	59 63
	62 62
	65 61
	67 58
	69 55
	71 52
	71 49
	70 46
	69 43
	67 40
	65 37
	62 34
	60 31
	59 28
	56 25
	54 22
	50 20
	48 17
	45 16
	42 13
	39 12
	35 9
	31 7
	27 6
	24 5
	21 5
	18 5
	15 4
	16 6
.PEN_UP
.PEN_DOWN
	21 65
	24 66
	28 67
	34 67
	38 68
	42 68
	46 68
	50 68
	57 69
	56 68
.PEN_UP
.PEN_DOWN
	25 63
	26 59
	28 53
	29 50
	29 46
	30 43
	30 39
	29 36
	29 33
	29 29
	29 26
	29 22
	29 19
	29 16
	27 9
	25 6
	25 3
	25 0
	28 0
	31 1
	34 1
	37 2
	40 2
	44 2
	51 2
	54 2
	57 2
	60 2
	63 2
	66 2
	69 2
	68 3
.PEN_UP
.PEN_DOWN
	27 31
	30 31
	36 31
	39 31
	43 31
	46 31
	52 31
	56 31
	60 30
	65 30
	68 30
	71 30
	72 30
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	29 74
	29 71
	30 67
	30 63
	30 58
	30 53
	30 49
	29 45
	27 38
	27 35
	27 30
	25 26
	25 22
	24 18
	24 15
	24 11
	24 8
	24 5
	24 2
	27 0
.PEN_UP
.PEN_DOWN
	60 80
	59 77
	59 73
	59 70
	58 65
	58 60
	58 56
	57 53
	57 50
	56 46
	56 43
	56 39
	56 35
	55 31
	55 27
	55 23
	54 19
	54 16
	54 13
	54 10
	54 7
	54 4
	54 7
	54 9
.PEN_UP
.PEN_DOWN
	22 45
	27 44
	30 44
	34 43
	39 42
	43 41
	46 40
	50 40
	53 39
	56 39
	57 36
.PEN_UP
.PEN_DOWN
	29 75
	33 75
	36 75
	40 75
	44 75
	47 75
	54 77
	57 77
	60 77
.PEN_UP
.PEN_DOWN
	44 70
	44 67
	45 64
	45 61
	45 57
	46 52
	46 49
	47 45
	47 41
	47 37
	49 33
	49 29
	49 26
	49 22
	49 19
	49 16
	50 12
	50 8
	51 5
	51 2
	51 0
.PEN_UP
.PEN_DOWN
	23 1
	26 2
	31 3
	35 3
	38 4
	43 5
	46 5
	49 5
	52 5
	55 6
	60 6
	65 6
	69 6
	72 6
	75 6
	76 6
.PEN_UP
.PEN_DOWN
	21 72
	24 72
	28 73
	31 74
	34 74
	38 74
	42 74
	47 75
	52 76
	56 76
	57 76
.PEN_UP
.PEN_DOWN
	43 69
	43 66
	44 63
	44 59
	45 55
	45 50
	45 46
	45 42
	46 38
	46 34
	46 29
	46 26
	46 23
	45 19
	44 16
	43 12
	42 9
	41 6
	40 3
	37 2
	34 1
	31 0
	28 0
	25 0
	22 0
	19 3
	16 3
	13 4
	13 7
	15 10
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	7 55
	10 57
	13 57
	16 58
	20 59
	24 62
	29 64
	32 65
	35 67
	38 69
	40 72
	42 76
	44 79
	46 82
	46 85
	46 88
	40 89
	34 86
	33 83
	32 80
	32 77
	31 74
	30 71
	29 67
	29 62
	29 59
	28 55
	28 52
	27 49
	27 44
	27 40
	26 37
	25 34
	25 30
	23 27
	23 24
	22 21
	21 18
	21 15
	19 12
	16 9
	15 6
	13 2
	9 0
	6 3
	4 6
	4 9
	4 12
	5 15
	8 17
	11 18
	15 18
	18 18
	22 18
	26 17
	29 17
	32 16
	36 15
	39 15
	43 15
	48 15
	52 15
	56 15
	59 16
	62 16
	65 16
	68 16
	68 17
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	67 60
	64 63
	61 65
	58 65
	55 66
	52 67
	49 67
	46 67
	43 67
	40 65
	37 63
	34 60
	31 56
	29 53
	28 50
	27 47
	25 42
	25 39
	24 36
	23 33
	23 29
	23 25
	23 22
	23 19
	23 15
	24 12
	25 9
	28 8
	32 6
	35 4
	38 3
	41 2
	44 0
	48 1
	51 2
	54 4
	57 7
	60 11
	62 15
	63 18
	65 21
	67 26
	68 29
	69 34
	70 37
	70 40
	70 43
	69 46
	68 49
	67 54
	66 58
	64 61
	60 63
	57 64
	54 65
	55 62
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	49 69
	46 71
	42 70
	40 67
	38 64
	37 60
	34 56
	33 53
	32 50
	32 47
	31 43
	31 40
	31 36
	30 33
	30 29
	30 26
	30 22
	31 18
	32 13
	33 10
	35 7
	37 4
	41 3
	44 1
	47 1
	50 0
	53 1
	58 1
	60 4
	63 7
	66 9
	69 12
	71 16
	73 19
	75 22
	78 26
	79 29
	79 32
	79 35
	79 38
	78 41
	77 44
	76 48
	75 51
	71 55
	68 57
	65 59
	62 62
	59 63
	56 64
	53 65
	50 65
	50 64
.PEN_UP
.PEN_DOWN
	68 19
	69 16
	72 13
	75 10
	78 8
	80 5
	83 3
	83 5
.PEN_UP
.PEN_DOWN
	32 77
	32 74
	32 71
	32 68
	33 65
	33 59
	33 54
	34 50
	34 47
	34 43
	34 40
	34 37
	34 32
	34 29
	34 25
	34 22
	34 18
	34 15
	34 12
	35 12
.PEN_UP
.PEN_DOWN
	32 66
	36 67
	40 68
	43 70
	46 70
	51 70
	55 71
	59 71
	63 70
	66 70
	70 68
	73 65
	73 62
	74 59
	72 55
	70 50
	67 49
	64 45
	61 43
	58 41
	55 38
	52 36
	49 34
	46 33
	42 33
	39 33
	36 34
	39 33
	42 31
	46 29
	49 25
	52 22
	55 20
	59 17
	61 14
	64 11
	66 8
	69 5
	70 2
	73 0
	75 1
.PEN_UP
.PEN_DOWN
	54 64
	51 66
	49 69
	46 70
	43 70
	39 70
	36 69
	33 66
	30 63
	29 60
	27 57
	27 53
	30 50
	33 50
	38 49
	41 48
	44 48
	48 46
	51 46
	54 46
	58 45
	61 44
	65 42
	68 40
	71 37
	74 36
	77 33
	78 30
	78 27
	79 24
	79 21
	78 17
	77 14
	76 11
	72 7
	68 6
	65 5
	61 5
	58 4
	55 4
	52 1
	49 1
	45 1
	42 0
	38 0
	35 1
	32 2
	29 3
	26 4
	23 8
	23 11
	23 14
	23 19
	26 21
	28 21
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 76
	25 72
	24 69
	23 66
	23 63
	23 59
	23 56
	23 53
	23 48
	22 45
	22 42
	22 39
	22 35
	22 32
	21 28
	21 24
	21 19
	22 16
	22 13
	22 10
	22 7
	22 4
	24 1
	27 0
	30 1
	33 3
	36 5
	39 6
	41 9
	44 12
	47 15
	49 18
	49 21
	52 25
	53 28
	53 31
	54 35
	55 38
	55 41
	56 44
	56 48
	58 52
	58 55
	58 58
	58 62
	58 65
	58 68
	57 72
	57 75
	56 72
	56 69
	56 66
	56 60
	56 56
	56 52
	56 47
	56 44
	57 41
	57 37
	57 34
	57 31
	58 28
	58 24
	58 20
	58 17
	60 14
	62 11
	65 10
	68 8
	71 7
	72 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	19 81
	20 78
	22 75
	24 72
	26 69
	28 66
	30 63
	31 60
	34 58
	36 54
	37 51
	38 48
	39 45
	40 42
	41 38
	42 34
	42 31
	44 28
	45 25
	46 22
	48 19
	49 16
	51 13
	52 10
	55 7
	58 5
	60 2
	63 0
	64 3
.PEN_UP
.PEN_DOWN
	71 81
	68 79
	65 75
	63 72
	62 69
	59 67
	58 64
	55 61
	53 58
	51 55
	49 51
	46 48
	44 45
	41 42
	39 39
	37 36
	35 32
	32 30
	29 27
	27 23
	24 21
	23 18
	21 15
	18 12
	17 9
	15 6
	12 4
	15 6
	18 7
.PEN_UP
.PEN_DOWN
	13 79
	16 77
	18 72
	20 69
	22 65
	24 60
	27 56
	30 53
	33 49
	36 46
	38 47
.PEN_UP
.PEN_DOWN
	62 84
	60 81
	57 80
	56 77
	53 73
	52 70
	50 67
	48 63
	45 61
	45 58
	44 55
	42 52
	41 49
	38 48
	37 45
	37 41
	38 36
	38 33
	38 29
	38 26
	39 22
	39 19
	40 15
	41 12
	41 9
	41 6
	42 3
	42 0
	43 2
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	33 73
	34 69
	34 64
	34 61
	34 58
	34 53
	36 50
	36 47
	37 42
	37 38
	37 35
	38 32
	38 27
	38 24
	39 19
	39 15
	39 11
	39 8
	39 4
	40 1
	39 0
.PEN_UP
.PEN_DOWN
	27 70
	30 70
	33 71
	37 73
	42 73
	49 73
	52 73
	55 73
	58 72
	61 71
	64 70
	66 66
	67 63
	67 60
	67 56
	65 51
	63 48
	60 44
	57 43
	55 40
	50 39
	47 39
	44 38
	41 38
	37 37
	33 36
	30 36
	33 38
	36 38
	40 39
	45 39
	48 39
	54 39
	57 38
	60 38
	63 37
	66 35
	69 33
	72 33
	75 30
	76 27
	77 24
	77 21
	75 18
	73 15
	70 12
	67 9
	64 8
	59 6
	55 4
	52 3
	48 2
	45 1
	42 1
	39 1
	36 1
	32 1
	29 1
	26 1
	29 2
	30 2
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	22 79
	22 76
	22 73
	22 70
	21 66
	21 62
	20 57
	20 54
	20 46
	19 42
	19 39
	18 35
	18 31
	18 28
	18 25
	17 22
	17 18
	17 15
	16 11
	16 7
	16 4
	16 0
	19 0
.PEN_UP
.PEN_DOWN
	16 60
	20 60
	23 62
	28 62
	32 62
	36 62
	40 62
	43 61
	46 60
	50 58
	53 55
	55 52
	55 49
	56 46
	56 43
	57 39
	56 36
	54 32
	52 29
	49 26
	47 23
	44 20
	43 17
	39 14
	34 12
	30 10
	27 10
	24 9
	20 9
	17 9
	14 10
	11 12
	14 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
