.WRITER_ID     monu
885 138
879 135
876 141
879 144
882 150
888 150
897 150
912 150
921 144
924 132
921 120
915 111
909 96
909 90
909 87
915 84
924 81
936 81
948 72
954 66
963 54
963 42
966 36
954 24
945 6
936 3
921 0
909 0
900 0
891 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1224 123
1224 123
1224 123
1221 120
1218 111
1215 99
1212 81
1212 75
1212 72
1218 72
1230 72
1245 69
1263 63
1278 54
1278 45
1278 33
1272 24
1254 9
1233 0
1218 0
1203 0
1185 6
1179 15
.PEN_UP
.PEN_DOWN
1281 117
1284 117
1284 120
1281 120
1272 120
1260 120
1239 120
1224 120
1215 114
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1509 120
1503 126
1500 132
1494 141
1491 144
1491 144
1488 144
1497 147
1512 147
1530 147
1557 153
1569 153
1578 150
1584 141
1584 138
1587 126
1584 108
1581 87
1572 63
1566 36
1560 18
1557 6
1554 0
1554 0
1554 3
.PEN_UP
.PEN_DOWN
1605 57
1611 57
1605 57
1605 57
1584 57
1566 54
1551 54
1545 57
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
861 18
867 15
882 15
894 15
918 15
948 15
975 21
1014 18
1053 15
1092 15
1134 21
1176 24
1218 24
1266 21
1311 15
1353 12
1404 12
1449 6
1494 6
1542 0
1584 0
1623 0
1659 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
858 423
804 456
801 462
792 471
789 471
789 477
798 474
804 468
816 462
828 444
843 426
858 402
873 378
885 345
906 312
918 273
921 234
921 198
918 165
912 129
900 93
888 60
876 36
858 18
843 6
831 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
663 156
660 156
663 147
666 132
666 117
666 105
666 93
666 81
672 78
672 72
672 72
678 72
687 78
693 78
705 78
711 78
723 72
729 63
732 54
732 42
732 30
720 18
711 9
702 3
693 0
687 3
678 6
672 12
666 21
663 36
663 51
666 63
669 66
666 72
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1116 66
1116 69
1113 69
1104 75
1095 84
1083 90
1071 90
1062 90
1053 81
1050 69
1047 48
1050 30
1056 15
1062 3
1071 0
1077 3
1086 15
1095 30
1104 51
1107 78
1113 99
1116 120
1119 138
1119 150
1119 156
1122 159
1119 150
1116 138
1116 120
1119 93
1122 63
1122 39
1122 18
1125 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1737 171
1743 174
1746 177
1749 180
1749 189
1743 195
1731 201
1719 201
1701 198
1689 189
1680 180
1674 165
1677 153
1683 144
1695 141
1713 141
1731 150
1740 159
1743 174
1743 183
1740 186
1740 183
1740 177
1743 165
1749 144
1755 126
1758 99
1758 75
1755 54
1740 27
1722 9
1704 0
1695 6
1683 12
1677 27
1680 51
1686 69
1704 84
1731 105
1758 126
1785 141
.PEN_UP
.PEN_DOWN
1974 81
1977 90
1977 90
1977 90
1977 84
1974 75
1971 60
1965 42
1965 24
1965 12
1968 6
1971 3
1977 3
1986 3
2001 3
2016 0
2025 0
.PEN_UP
.PEN_DOWN
411 159
417 162
417 162
411 162
408 159
405 150
402 135
402 114
399 90
402 66
402 45
402 24
402 12
402 3
396 0
396 0
402 0
402 3
408 15
417 30
426 48
438 63
444 75
462 84
468 93
477 102
480 105
483 105
480 99
474 93
462 84
450 72
441 60
429 51
423 42
420 36
420 30
423 24
435 21
450 15
459 9
474 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
633 69
636 72
636 78
639 87
645 99
651 105
663 111
675 114
690 108
702 102
714 99
723 93
732 78
735 63
735 42
729 30
717 18
702 9
678 0
663 3
645 12
627 27
618 42
615 63
618 78
630 93
.PEN_UP
.PEN_DOWN
1005 117
1005 117
999 123
984 123
969 123
951 114
942 102
933 93
933 84
942 75
954 66
966 57
981 51
996 45
1005 39
1011 33
1011 27
1002 21
987 12
972 3
951 0
936 0
921 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1476 135
1476 132
1476 129
1479 120
1482 114
1488 105
1497 96
1509 90
1515 84
1521 87
1530 96
1539 108
1551 114
1557 126
1563 129
1563 129
1560 126
1551 120
1545 108
1533 90
1521 66
1494 42
1488 24
1479 12
1479 0
.PEN_UP
.PEN_DOWN
1707 96
1707 102
1707 105
1710 108
1719 114
1725 117
1737 120
1749 120
1755 114
1758 105
1764 90
1761 75
1755 60
1746 48
1737 39
1722 27
1713 15
1707 9
1707 6
1707 3
1713 0
1725 0
1740 0
1755 0
1764 0
1776 0
1785 0
.PEN_UP
.PEN_DOWN
1776 30
1782 33
1782 33
1782 33
1776 33
1761 33
1746 30
1731 30
1722 30
1716 33
.PEN_UP
.PEN_DOWN
390 150
393 150
393 159
396 168
405 186
423 198
426 201
441 198
453 192
465 180
474 159
477 138
483 108
477 75
468 45
453 18
432 3
414 0
402 9
387 27
387 54
384 90
381 123
384 144
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
846 162
846 162
843 162
843 168
849 183
858 192
870 195
885 192
909 183
915 171
918 150
909 120
894 93
879 69
861 42
846 27
843 18
837 9
849 3
867 3
888 0
903 3
921 6
939 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1989 183
1986 195
1986 213
1980 222
1974 222
1974 219
1971 219
1980 219
2001 219
2019 222
2043 222
2067 219
2082 216
2094 207
2100 195
2100 177
2097 156
2091 123
2088 90
2079 66
2067 36
2064 12
2061 3
2064 0
2064 6
.PEN_UP
.PEN_DOWN
2130 84
2133 87
2136 90
2133 90
2118 90
2091 90
2064 90
2043 90
2028 93
2022 93
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1230 279
1230 288
1233 288
1230 288
1227 288
1227 279
1221 273
1209 264
1197 255
1185 243
1173 228
1161 216
1152 198
1149 183
1143 165
1143 147
1146 129
1152 111
1167 99
1170 81
1182 63
1197 48
1209 30
1221 18
1227 6
1233 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
486 54
483 57
483 57
480 60
480 66
477 69
474 72
468 78
456 81
450 81
441 81
432 75
420 72
408 60
405 54
399 45
399 36
396 27
396 15
399 9
405 3
411 0
423 0
432 0
441 3
450 9
456 15
465 24
468 33
471 45
474 51
477 57
477 57
477 57
477 57
477 57
480 51
480 45
483 36
486 24
489 15
.PEN_UP
.PEN_DOWN
612 150
609 150
609 144
609 135
609 126
609 111
609 99
609 84
612 78
612 78
612 75
615 75
621 78
627 81
630 84
636 84
645 87
651 87
657 84
663 78
669 69
672 63
672 54
672 42
669 33
660 18
651 12
639 3
630 0
624 0
615 3
612 9
612 18
609 33
612 42
612 51
612 57
615 66
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1362 216
1359 213
1353 210
1347 198
1344 183
1341 168
1338 150
1338 123
1338 105
1338 87
1338 72
1341 57
1341 42
1344 30
1344 21
1338 12
1341 6
1341 3
1338 0
1338 3
.PEN_UP
.PEN_DOWN
1371 81
1371 81
1365 81
1359 81
1356 87
1350 90
1341 90
1332 90
1326 93
1320 93
1320 93
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
582 69
582 69
582 66
582 63
582 54
582 45
582 33
585 21
582 15
585 9
585 9
585 9
585 9
588 15
588 21
597 33
600 42
603 51
615 54
618 60
621 63
624 60
627 60
630 54
633 48
636 39
636 30
636 21
636 9
636 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
813 165
816 165
816 162
819 162
816 159
816 147
813 132
813 111
810 90
813 75
810 57
810 42
810 27
813 21
813 12
819 6
825 0
831 3
840 3
846 6
852 6
861 6
864 6
864 6
.PEN_UP
.PEN_DOWN
849 84
852 84
852 84
855 84
852 84
846 84
834 81
825 81
813 81
804 81
795 81
786 81
783 81
780 81
780 81
777 81
.PEN_UP
.PEN_DOWN
1041 75
1038 72
1029 66
1023 60
1017 54
1011 45
1005 39
999 30
993 24
987 15
981 12
978 6
978 0
975 0
.PEN_UP
.PEN_DOWN
1044 12
1047 12
1044 9
1044 12
1044 12
1044 15
1038 18
1029 27
1020 39
1014 51
999 60
996 69
987 75
981 81
978 87
975 90
975 90
975 90
.PEN_UP
.PEN_DOWN
1158 150
1155 153
1155 153
1155 153
1155 147
1155 141
1161 126
1164 114
1167 96
1173 87
1176 78
1179 75
1182 75
1182 75
1185 81
1188 84
1194 90
1200 96
1206 105
1212 111
1218 120
1224 120
1224 123
1230 126
1230 129
1230 129
1230 129
1227 126
1221 120
1215 111
1206 99
1197 87
1185 69
1176 54
1170 36
1164 21
1158 9
1152 6
1149 0
.PEN_UP
.PEN_DOWN
1326 117
1326 114
1323 117
1332 117
1338 117
1347 114
1356 111
1362 105
1371 105
1374 102
1374 102
1377 96
1377 90
1371 81
1362 72
1353 60
1338 45
1326 36
1314 27
1308 18
1305 12
1305 6
1308 3
1320 3
1332 0
1341 0
1350 0
1359 0
1365 0
1368 0
.PEN_UP
.PEN_DOWN
1380 57
1380 60
1383 60
1383 60
1380 60
1368 60
1359 57
1350 60
1338 60
1326 60
1317 60
1314 60
1311 63
1311 60
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
483 69
486 72
492 81
495 90
507 102
516 114
525 123
531 132
537 138
537 141
540 141
540 141
537 135
537 123
537 105
537 84
534 66
531 36
531 18
528 6
525 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
804 144
804 147
810 153
816 156
825 156
837 156
846 153
855 144
858 138
855 129
849 117
840 111
837 102
834 93
834 90
837 87
843 81
855 78
870 66
879 57
885 48
888 36
888 27
885 18
879 12
867 3
849 0
837 0
819 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1455 150
1455 150
1455 147
1452 144
1449 135
1446 126
1440 111
1443 99
1443 90
1446 81
1455 75
1467 72
1482 72
1500 66
1515 66
1530 60
1539 54
1545 48
1548 39
1542 30
1530 21
1518 12
1503 0
1488 0
1470 3
1455 9
1440 18
.PEN_UP
.PEN_DOWN
1530 165
1530 165
1530 162
1527 165
1521 159
1512 159
1497 156
1479 153
1461 150
1449 150
1437 153
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1356 132
1359 135
1359 135
1356 141
1353 150
1350 162
1350 168
1350 165
1350 168
1350 168
1356 171
1365 168
1374 168
1386 171
1398 171
1407 171
1413 171
1419 171
1422 165
1425 159
1419 150
1416 132
1413 117
1410 99
1407 78
1404 60
1401 45
1398 30
1398 21
1395 12
1392 6
1395 0
1395 0
.PEN_UP
.PEN_DOWN
1434 66
1440 66
1440 66
1440 66
1437 66
1428 66
1422 66
1407 63
1395 60
1383 60
1371 60
1365 60
.PEN_UP
.PEN_DOWN
1593 132
1596 135
1599 138
1602 147
1608 156
1614 165
1617 177
1614 183
1611 189
1599 186
1593 186
1575 180
1560 174
1551 165
1548 162
1545 150
1545 144
1551 135
1560 132
1572 120
1584 108
1587 90
1605 78
1608 69
1614 60
1617 51
1617 42
1611 30
1605 18
1593 9
1575 0
1557 3
1551 12
1548 21
1545 33
1551 45
1554 63
1569 81
1581 96
1587 108
1596 120
1599 132
1602 141
.PEN_UP
.PEN_DOWN
1794 186
1797 189
1797 195
1791 195
1782 201
1773 204
1767 201
1758 195
1749 189
1743 180
1740 171
1740 159
1740 156
1746 147
1752 141
1761 141
1764 141
1779 147
1788 159
1794 171
1797 180
1794 183
1794 186
1797 186
1794 180
1788 174
1794 165
1794 153
1800 129
1803 105
1806 84
1806 57
1803 36
1800 21
1788 9
1779 6
1767 0
1746 3
1734 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
693 468
696 468
690 462
681 462
678 453
669 447
663 435
657 420
654 402
645 381
639 360
636 339
633 309
633 285
636 261
639 237
642 213
648 186
660 162
666 141
681 117
690 96
699 75
717 57
729 42
732 24
744 15
750 3
753 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
534 90
516 102
510 105
498 111
483 111
474 111
468 105
453 102
447 93
441 84
438 72
435 60
435 45
435 36
438 27
444 15
444 6
456 3
468 0
477 6
486 9
495 12
507 21
516 33
519 45
525 57
528 69
531 75
528 81
531 84
531 87
528 87
528 90
528 90
531 87
531 81
534 66
537 51
537 36
543 21
543 9
.PEN_UP
.PEN_DOWN
675 195
675 195
675 195
672 189
672 186
669 174
666 159
666 144
666 123
663 102
660 87
660 75
657 63
660 54
660 48
660 45
657 45
660 45
660 48
663 48
663 54
666 60
672 69
675 75
675 78
684 84
690 84
699 84
702 84
708 84
720 81
723 78
729 75
732 66
732 60
732 51
729 39
723 30
717 21
708 15
696 9
681 3
672 0
663 0
657 3
651 9
651 18
648 30
648 42
648 54
651 60
654 66
.PEN_UP
.PEN_DOWN
903 93
900 93
900 93
897 93
888 96
879 96
867 93
855 87
843 78
837 72
831 60
825 48
822 39
825 27
825 18
834 9
846 6
858 3
873 3
888 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1941 174
1941 174
1941 174
1941 171
1941 168
1938 156
1938 138
1932 111
1929 90
1926 69
1926 51
1920 36
1920 24
1920 18
1923 15
1926 15
1929 21
1938 27
1950 36
1962 48
1977 63
1992 75
2001 81
2007 87
2010 90
2016 90
2013 90
2010 87
2001 81
1989 72
1977 60
1965 54
1956 45
1950 42
1950 36
1947 33
1953 30
1956 24
1968 21
1977 18
1986 15
1995 12
2001 9
2004 6
2007 3
2010 0
.PEN_UP
.PEN_DOWN
366 69
366 75
372 75
372 75
366 75
372 75
372 69
372 63
372 48
372 30
375 15
375 3
375 0
375 0
378 0
375 0
378 9
384 18
390 33
396 45
405 54
408 60
414 63
414 63
420 63
423 48
426 39
429 27
432 18
435 12
435 9
435 6
435 9
438 15
441 21
444 30
453 39
459 48
468 54
474 60
477 57
483 51
486 36
489 18
492 3
.PEN_UP
.PEN_DOWN
606 48
606 54
612 57
609 60
609 57
609 54
609 42
609 30
609 18
609 9
612 6
612 6
612 9
618 15
624 24
633 33
639 42
642 48
645 48
648 48
654 39
657 30
660 18
660 9
660 0
.PEN_UP
.PEN_DOWN
714 78
714 90
717 102
723 111
732 117
741 120
750 120
765 117
777 108
789 96
798 87
804 72
804 57
798 42
786 27
771 9
750 0
735 0
720 3
708 12
699 27
696 39
699 51
702 66
708 81
708 90
720 102
.PEN_UP
.PEN_DOWN
999 105
996 105
999 105
993 108
984 114
969 117
960 114
948 114
939 105
936 93
936 84
939 72
939 63
945 57
954 54
966 51
981 51
996 48
1005 45
1014 42
1020 33
1020 30
1017 24
1011 18
996 9
978 9
957 3
939 0
921 3
912 3
.PEN_UP
.PEN_DOWN
816 150
819 150
819 150
819 153
819 144
819 132
816 114
810 90
807 69
804 45
795 27
795 15
801 9
807 3
816 0
825 0
837 0
846 3
852 6
858 9
.PEN_UP
.PEN_DOWN
843 93
843 93
843 90
846 93
846 93
843 90
840 90
831 90
822 90
810 90
795 90
786 90
777 90
771 90
768 90
768 90
.PEN_UP
.PEN_DOWN
1071 90
1071 90
1071 90
1071 90
1053 78
1044 69
1026 51
1011 36
1002 24
993 15
984 9
978 6
978 3
975 0
.PEN_UP
.PEN_DOWN
1056 15
1062 12
1062 9
1065 9
1065 9
1065 12
1059 18
1050 30
1038 42
1026 60
1011 75
1002 93
993 105
987 111
984 111
984 111
.PEN_UP
.PEN_DOWN
1188 159
1188 156
1188 156
1191 150
1191 138
1194 120
1200 102
1203 87
1206 78
1209 75
1215 78
1224 84
1233 93
1245 108
1251 120
1260 132
1263 138
1266 144
1263 144
1260 144
1254 138
1245 123
1239 108
1227 87
1212 63
1200 33
1191 12
1185 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1653 147
1650 147
1650 150
1650 153
1650 159
1653 162
1659 174
1662 174
1677 174
1686 168
1692 159
1701 147
1707 126
1707 102
1707 75
1698 51
1686 27
1671 9
1656 0
1644 0
1629 3
1620 12
1614 24
1611 42
1614 66
1623 93
1629 117
1635 132
1647 141
.PEN_UP
.PEN_DOWN
1776 78
1782 81
1794 87
1803 99
1815 108
1824 120
1839 129
1848 138
1854 141
1860 144
1860 144
1860 144
1857 138
1854 129
1848 108
1842 84
1839 57
1833 33
1830 15
1824 0
1824 0
.PEN_UP
.PEN_DOWN
1953 156
1953 159
1950 162
1953 168
1956 174
1962 177
1968 177
1977 174
1986 165
1998 156
2001 147
2001 129
1995 111
1983 90
1968 72
1956 54
1944 42
1935 30
1926 21
1926 15
1929 15
1935 9
1947 6
1965 6
1980 3
1992 0
2004 0
.PEN_UP
.PEN_DOWN
2130 180
2127 183
2130 183
2127 183
2130 183
2133 189
2139 192
2148 198
2157 198
2169 198
2181 192
2190 180
2196 168
2196 153
2193 141
2184 129
2169 123
2163 123
2157 123
2154 117
2154 114
2160 108
2172 96
2184 81
2196 69
2205 54
2211 45
2211 36
2205 27
2196 18
2175 9
2157 3
2139 0
2121 0
.PEN_UP
.PEN_DOWN
336 165
336 165
336 165
336 165
339 165
333 159
333 150
330 135
324 120
318 108
315 99
315 87
312 81
318 75
324 72
336 72
351 72
363 72
375 75
384 78
387 81
393 84
396 81
396 81
399 81
.PEN_UP
.PEN_DOWN
405 150
405 153
405 150
402 147
399 135
399 120
399 99
399 75
399 57
396 39
399 24
399 12
402 6
402 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
750 165
750 165
750 165
747 159
738 153
729 144
720 126
711 99
705 75
702 51
705 24
708 9
720 3
738 0
750 3
759 15
768 24
771 33
765 45
747 54
732 60
717 60
702 48
693 42
.PEN_UP
.PEN_DOWN
870 153
867 156
864 165
861 168
861 171
858 171
864 174
873 174
888 165
903 162
921 162
930 162
936 162
942 156
942 150
936 135
930 114
924 90
918 63
909 33
906 15
903 6
906 0
906 0
906 0
906 6
.PEN_UP
.PEN_DOWN
945 75
948 75
951 75
948 75
942 72
930 72
915 69
897 72
888 75
879 75
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1293 141
1296 144
1296 147
1299 150
1296 159
1287 165
1281 171
1266 171
1248 159
1245 153
1242 141
1242 123
1248 111
1260 105
1278 105
1287 114
1293 126
1299 141
1296 147
1296 150
1293 150
1290 144
1284 135
1290 120
1293 105
1299 87
1302 66
1299 45
1296 30
1284 9
1275 6
1263 3
1245 0
1236 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
2271 36
2274 36
2268 33
2256 24
2229 18
2196 15
2148 12
2103 9
2055 3
2001 3
1956 0
1914 3
1875 3
1848 6
1824 12
1806 18
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
525 141
525 147
525 150
525 156
522 153
519 147
519 135
519 120
519 102
522 84
519 72
522 66
522 63
525 60
528 63
537 66
549 69
561 75
576 75
582 75
591 75
594 69
600 66
600 54
597 39
588 24
576 12
567 6
555 0
540 0
528 3
522 12
519 24
519 36
522 48
525 60
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1326 216
1329 222
1326 228
1323 231
1314 228
1305 222
1296 210
1290 192
1284 171
1284 144
1284 114
1284 96
1281 78
1284 66
1290 45
1287 30
1290 15
1290 6
1287 0
1287 0
1284 6
.PEN_UP
.PEN_DOWN
1326 111
1329 111
1329 114
1326 114
1323 120
1317 120
1308 120
1293 117
1278 114
1266 114
1254 114
1248 114
1245 114
.PEN_UP
.PEN_DOWN
1545 207
1548 210
1545 210
1545 216
1542 222
1539 225
1536 225
1524 225
1515 225
1503 222
1497 216
1488 207
1485 195
1482 186
1482 177
1488 171
1494 168
1503 165
1512 165
1524 168
1533 171
1539 174
1545 180
1551 186
1557 198
1563 204
1566 210
1566 210
1560 207
1557 201
1554 195
1554 186
1551 171
1545 144
1557 138
1560 114
1569 87
1569 57
1569 33
1560 12
1542 0
1518 0
1500 12
1485 27
1479 45
1485 63
1500 81
1524 102
1557 126
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
246 93
231 93
231 93
231 93
231 93
231 90
237 84
240 69
246 48
252 27
258 15
264 6
264 3
267 0
264 0
267 3
267 12
270 21
270 33
276 45
285 54
291 60
297 63
303 63
306 60
312 57
312 48
315 36
318 21
321 12
324 9
321 9
321 6
324 9
324 12
327 21
333 33
336 42
342 54
348 63
354 69
360 72
366 69
375 63
381 48
384 33
387 18
387 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1047 84
1044 84
1044 84
1041 78
1032 72
1023 63
1011 48
996 33
984 24
975 18
963 9
957 3
951 0
948 0
.PEN_UP
.PEN_DOWN
1047 12
1053 12
1053 12
1053 15
1053 15
1050 18
1047 18
1038 21
1029 30
1017 42
1002 54
987 66
975 72
969 78
966 81
966 81
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1359 123
1359 123
1356 120
1356 120
1356 120
1353 120
1359 123
1359 123
1371 120
1383 117
1392 108
1401 99
1404 90
1404 81
1398 69
1392 51
1383 36
1371 24
1365 15
1359 9
1359 3
1359 0
1365 0
1377 0
1386 0
1395 0
1407 3
1413 3
1416 3
1419 3
1419 3
.PEN_UP
.PEN_DOWN
1413 54
1416 54
1416 54
1416 54
1413 54
1407 54
1398 54
1389 54
1377 54
1365 54
1359 57
1356 60
1356 60
.PEN_UP
.PEN_DOWN
264 126
264 126
261 132
261 135
264 141
267 141
279 147
288 165
300 159
318 156
327 147
336 138
339 123
339 105
339 81
336 54
318 27
309 12
294 0
273 0
258 12
246 30
240 51
240 75
246 99
252 111
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
738 141
735 144
738 147
735 153
735 156
744 159
753 165
765 165
777 159
786 153
789 144
789 132
783 120
774 111
762 105
756 99
753 93
753 90
759 87
774 84
789 75
807 66
813 57
819 51
816 36
807 24
795 12
780 3
765 0
753 0
.PEN_UP
.PEN_DOWN
915 171
918 174
921 177
924 174
924 171
921 162
918 147
912 132
909 117
903 105
903 96
903 90
909 87
918 90
930 93
942 93
960 96
972 96
975 99
981 99
984 102
984 102
984 102
.PEN_UP
.PEN_DOWN
993 159
990 159
993 156
990 147
987 135
984 117
984 93
984 66
984 42
981 24
981 9
981 0
981 0
.PEN_UP
.PEN_DOWN
1125 153
1122 153
1122 126
1116 111
1113 102
1110 90
1110 84
1113 78
1116 75
1122 72
1140 72
1155 63
1167 57
1179 42
1185 36
1188 30
1182 24
1170 15
1155 6
1137 0
1125 0
1110 3
1095 6
1092 15
.PEN_UP
.PEN_DOWN
1197 141
1203 141
1206 141
1206 141
1197 138
1182 135
1161 129
1143 117
1125 117
1116 120
1107 126
1104 126
.PEN_UP
.PEN_DOWN
1335 123
1335 129
1338 132
1338 135
1338 132
1332 129
1326 126
1311 114
1299 102
1287 84
1281 69
1278 51
1272 33
1275 15
1284 6
1293 0
1308 0
1326 9
1335 18
1341 30
1341 45
1335 54
1317 57
1299 57
1284 54
1275 54
.PEN_UP
.PEN_DOWN
1425 141
1422 150
1419 156
1419 165
1416 168
1413 168
1410 165
1413 168
1416 165
1425 162
1440 159
1455 159
1467 159
1476 162
1488 159
1494 159
1497 150
1497 141
1494 123
1485 102
1482 81
1476 60
1470 36
1470 24
1467 9
1467 3
1467 0
1467 0
.PEN_UP
.PEN_DOWN
1515 69
1521 69
1521 69
1521 69
1512 69
1500 69
1479 69
1464 69
1449 69
1437 69
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
351 174
354 177
351 177
354 180
342 171
336 162
339 144
342 117
342 90
345 63
342 30
336 18
333 6
333 3
333 0
333 3
.PEN_UP
.PEN_DOWN
405 96
414 93
414 90
414 93
414 90
408 93
393 93
378 93
357 93
327 90
303 90
282 90
267 90
261 90
261 90
.PEN_UP
.PEN_DOWN
564 30
573 24
585 21
603 21
615 21
633 24
654 27
687 30
720 30
759 33
810 39
864 42
921 39
996 39
1059 33
1131 33
1206 30
1266 30
1326 33
1401 36
1467 36
1530 33
1605 33
1668 30
1731 21
1806 12
1863 3
1914 0
1962 0
.PEN_UP
.PEN_DOWN
1566 432
1569 426
1566 420
1566 411
1560 405
1554 399
1548 387
1542 372
1533 357
1524 333
1515 312
1506 282
1500 255
1494 225
1491 198
1494 165
1494 135
1497 111
1506 87
1521 63
1527 42
1536 27
1539 12
1548 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
333 72
339 72
339 75
342 78
339 81
336 84
327 90
318 93
300 96
288 93
276 84
267 72
264 54
261 39
264 24
267 12
276 3
285 0
297 3
309 9
327 27
339 39
345 51
348 63
348 69
345 69
348 69
348 63
348 48
351 27
357 9
.PEN_UP
.PEN_DOWN
474 138
474 138
474 138
474 135
468 126
465 108
465 90
465 69
468 63
468 60
471 60
477 63
486 69
495 75
507 78
522 78
534 78
543 72
546 63
552 54
552 42
546 30
534 15
522 9
501 0
486 0
471 3
465 15
465 27
465 42
468 60
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
978 30
984 24
990 24
1002 30
1014 33
1026 45
1032 54
1035 63
1032 75
1026 75
1011 75
999 66
987 54
981 36
975 24
975 9
978 3
987 0
1005 0
1023 0
.PEN_UP
.PEN_DOWN
1197 204
1203 210
1206 216
1203 219
1197 219
1185 219
1176 204
1170 189
1167 171
