.COMMENT    this include file is a documentation file
.WRITER_ID  isk
.STYLE      CURSIVE
.DATE       09 26 94
.HAND       R
.SKILL      GOOD
.COUNTRY    Germany
.AGE        43
.SEX        F
.WRITER_INFO
            First name:          Iselona
8291 15082 147000
8291 15082 147000
8291 15082 147000
8296 15095 147000
8315 15126 147000
8315 15126 147000
8315 15126 147000
8333 15147 133000
8361 15204 133000
8361 15204 133000
8374 15216 133000
8399 15258 133000
8399 15258 133000
8422 15272 126000
8461 15306 126000
8461 15306 126000
8472 15311 140000
8491 15315 140000
8491 15315 140000
8491 15315 140000
8491 15315 140000
8491 15315 140000
8519 15302 140000
8529 15285 186000
8529 15285 186000
8529 15285 186000
8529 15279 186000
8529 15279 186000
8537 15239 186000
8537 15239 186000
8539 15215 220000
8539 15215 220000
8539 15215 220000
8539 15215 220000
8550 15153 204000
8557 15123 204000
8557 15123 204000
8558 15117 204000
8558 15117 204000
8558 15117 204000
8558 15117 204000
8558 15117 204000
8558 15117 204000
8634 15046 204000
8634 15046 204000
8634 15046 204000
.PEN_UP
.DT 105
.PEN_DOWN
8793 15303 133000
8765 15319 154000
8765 15319 154000
8765 15319 154000
8748 15329 154000
8748 15329 154000
8737 15329 154000
8737 15329 154000
8737 15329 154000
8737 15329 154000
8737 15329 154000
8737 15329 154000
8737 15329 154000
8737 15329 154000
8701 15238 186000
8701 15238 186000
8701 15238 186000
8701 15189 186000
8706 15140 186000
8706 15140 186000
8708 15124 204000
8708 15124 204000
8708 15124 204000
8734 15062 204000
8755 15043 186000
8755 15043 186000
8763 15045 186000
8763 15045 186000
8763 15045 186000
8763 15045 186000
8763 15045 186000
8809 15062 186000
8858 15103 175000
8858 15103 175000
8858 15103 175000
8881 15153 175000
8899 15197 175000
8899 15197 175000
8909 15220 154000
8909 15220 154000
8909 15220 154000
8909 15220 154000
8933 15307 175000
8938 15330 204000
8938 15330 204000
8935 15330 204000
8935 15330 204000
8935 15330 204000
8935 15330 204000
8935 15330 204000
8929 15326 204000
8929 15326 204000
8929 15326 204000
8929 15326 204000
8929 15326 204000
8929 15326 204000
8929 15326 204000
8909 15184 220000
8909 15184 220000
8909 15184 220000
8922 15136 220000
8935 15091 220000
8935 15091 220000
8944 15075 220000
8944 15075 220000
8944 15075 220000
8944 15075 220000
8996 15024 220000
9032 15016 204000
9032 15016 204000
9044 15016 204000
9044 15016 204000
9044 15016 204000
9044 15016 204000
9152 15061 161000
9152 15061 161000
9164 15074 161000
9164 15074 161000
9164 15074 161000
9164 15074 161000
9281 15281 161000
9281 15281 161000
9290 15311 154000
9290 15311 154000
9290 15311 154000
9290 15311 154000
9360 15661 154000
9366 15678 154000
9369 15751 133000
9369 15751 133000
9369 15751 133000
9362 15820 133000
9353 15848 154000
9353 15848 154000
9347 15853 154000
9347 15853 154000
9347 15853 154000
9347 15853 154000
9347 15853 154000
9347 15853 154000
9320 15852 154000
9298 15810 154000
9298 15810 154000
9298 15810 154000
9286 15756 154000
9278 15693 154000
9278 15693 154000
9283 15590 154000
9283 15590 154000
9283 15590 154000
9283 15510 220000
9293 15437 220000
9295 15405 220000
9303 15328 220000
9303 15328 220000
9308 15300 254000
9323 15203 254000
9323 15203 254000
9326 15184 254000
9341 15129 254000
9341 15129 254000
9339 15105 254000
9339 15105 254000
9348 15057 254000
9353 15045 147000
9353 15045 147000
9357 15026 147000
9357 15026 147000
9357 15026 147000
9357 15026 147000
9362 15015 147000
.PEN_UP
.DT 155
.PEN_DOWN
9141 15318 154000
9141 15318 154000
9141 15318 154000
9141 15318 154000
9141 15318 154000
9152 15311 154000
9152 15311 154000
9165 15316 154000
9165 15316 154000
9165 15316 154000
9165 15316 154000
9165 15316 154000
9232 15312 154000
9232 15312 154000
9232 15312 154000
9232 15312 154000
9243 15311 274000
9322 15304 274000
9346 15301 274000
9366 15304 274000
9366 15304 274000
9366 15304 274000
9375 15304 274000
9375 15304 274000
9435 15305 274000
9467 15306 274000
9491 15309 274000
9491 15309 274000
9491 15309 274000
9491 15309 274000
9508 15330 274000
.PEN_UP
.DT 1030
.PEN_DOWN
10080 15722 83000
10080 15722 83000
10080 15722 83000
10080 15722 83000
10080 15722 83000
10080 15645 83000
10082 15582 83000
10079 15564 112000
10079 15564 112000
10079 15564 112000
10079 15564 112000
10074 15398 112000
10072 15319 119000
10069 15288 119000
10069 15288 119000
10069 15288 119000
10069 15288 119000
10065 15123 119000
10065 15123 119000
10066 15109 112000
10066 15109 112000
10066 15109 112000
10066 15109 112000
10066 15109 112000
10066 15070 112000
10074 15078 112000
10074 15078 112000
10074 15078 112000
10074 15078 112000
10074 15078 112000
10074 15078 112000
10074 15078 112000
10144 15241 112000
10144 15241 112000
10146 15255 112000
10146 15255 112000
10172 15307 112000
10179 15317 119000
10179 15317 119000
10197 15331 119000
10197 15331 119000
10197 15331 119000
10216 15340 119000
10237 15340 119000
10237 15340 119000
10237 15340 119000
10248 15336 133000
10248 15336 133000
10275 15306 133000
10277 15296 133000
10280 15266 154000
10280 15266 154000
10280 15266 154000
10280 15252 154000
10274 15201 161000
10274 15201 161000
10272 15182 161000
10272 15182 161000
10272 15182 161000
10272 15182 161000
10272 15182 161000
10260 15109 161000
10261 15090 161000
10261 15090 161000
10261 15090 161000
10261 15079 161000
10261 15079 161000
10261 15079 161000
10288 15047 161000
10288 15047 161000
10306 15047 161000
10306 15047 161000
10306 15047 161000
10306 15047 161000
10437 15063 161000
10437 15063 161000
10454 15068 161000
10454 15068 161000
10454 15068 161000
10454 15068 161000
10547 15121 161000
10591 15156 161000
10599 15165 161000
10599 15165 161000
10599 15165 161000
10599 15165 161000
10643 15239 161000
10645 15274 147000
10645 15274 147000
10647 15287 147000
10647 15287 147000
10647 15287 147000
10646 15337 154000
10634 15354 154000
10634 15354 154000
10634 15354 154000
10634 15354 154000
10632 15361 154000
10632 15361 154000
10620 15361 154000
10620 15361 154000
10620 15361 154000
10620 15361 154000
10620 15361 154000
10620 15361 154000
10620 15361 154000
10620 15361 154000
10561 15251 168000
10561 15251 168000
10561 15251 168000
10553 15213 168000
10546 15177 168000
10546 15177 168000
10549 15161 220000
10549 15161 220000
10549 15161 220000
10549 15161 220000
10568 15110 220000
10591 15090 254000
10591 15090 254000
10600 15082 254000
10600 15082 254000
10600 15082 254000
10600 15082 254000
10694 15050 254000
10694 15050 254000
10709 15049 274000
10709 15049 274000
10709 15049 274000
10709 15049 274000
10800 15061 112000
10855 15070 112000
10874 15075 112000
10874 15075 112000
10874 15075 112000
10874 15075 112000
10874 15075 112000
10874 15075 112000
11004 15128 112000
11004 15128 112000
11004 15128 112000
11004 15128 112000
11007 15177 112000
.PEN_UP
.DT 1285
.PEN_DOWN
11269 15449 105000
11274 15469 147000
11274 15469 147000
11274 15469 147000
11282 15486 147000
11285 15493 147000
11285 15493 147000
11285 15493 147000
11285 15493 147000
11285 15493 147000
11284 15490 147000
11284 15490 147000
11284 15490 147000
11284 15490 147000
11284 15490 147000
11280 15424 147000
11275 15332 154000
11278 15303 154000
11277 15248 154000
11277 15248 154000
11277 15222 154000
11277 15222 154000
11277 15222 154000
11277 15222 154000
11293 15117 147000
11293 15117 147000
11301 15107 147000
11301 15107 147000
11301 15107 147000
11301 15107 147000
11336 15098 147000
11372 15110 147000
11372 15110 147000
11372 15110 147000
11390 15123 140000
11436 15165 140000
11446 15175 140000
11446 15175 140000
11462 15201 140000
11462 15201 140000
11462 15201 140000
11471 15217 119000
11486 15271 119000
11486 15271 119000
11492 15280 119000
11487 15301 119000
11487 15301 119000
11487 15301 119000
11487 15301 119000
11478 15311 119000
11473 15307 133000
11473 15307 133000
11473 15307 133000
11469 15298 133000
11469 15298 133000
11465 15252 133000
11465 15252 133000
11465 15234 154000
11465 15234 154000
11465 15234 154000
11465 15234 154000
11471 15146 154000
11483 15112 154000
11483 15112 154000
11487 15105 161000
11487 15105 161000
11487 15105 161000
11525 15061 161000
11553 15056 161000
11553 15056 161000
11558 15055 161000
11558 15055 161000
11558 15055 161000
11558 15055 161000
11558 15055 161000
11558 15055 161000
11655 15121 161000
11655 15121 161000
11663 15136 161000
11691 15191 161000
11691 15191 161000
11699 15214 161000
11716 15263 186000
11716 15263 186000
11716 15263 186000
11735 15312 204000
11733 15332 204000
11733 15332 204000
11731 15345 204000
11731 15345 204000
11731 15345 204000
11731 15345 204000
11731 15345 204000
11703 15395 204000
11703 15395 204000
11703 15395 204000
11703 15395 204000
11703 15398 204000
11703 15398 204000
11698 15388 204000
11698 15388 204000
11698 15388 204000
11698 15388 204000
11698 15376 90000
11691 15320 90000
11691 15320 90000
11691 15309 90000
11689 15297 90000
11689 15297 90000
11689 15297 90000
11689 15297 90000
11689 15297 90000
11689 15297 90000
.PEN_UP
.DT 90
.PEN_DOWN
11986 15285 76000
11986 15285 76000
11986 15285 76000
11972 15297 76000
11946 15330 126000
11946 15330 126000
11936 15340 126000
11936 15340 126000
11936 15340 126000
11936 15340 126000
11936 15340 126000
11936 15340 126000
11936 15340 126000
11896 15353 126000
11865 15325 140000
11865 15325 140000
11865 15325 140000
11850 15292 140000
11839 15261 140000
11839 15261 140000
11838 15241 154000
11838 15241 154000
11838 15241 154000
11838 15241 154000
11820 15151 154000
11826 15106 154000
11827 15091 154000
11827 15091 154000
11827 15091 154000
11827 15091 154000
11854 15049 154000
11876 15035 147000
11876 15035 147000
11876 15035 147000
11887 15037 147000
11887 15037 147000
11934 15067 133000
11934 15067 133000
11961 15093 140000
11961 15093 140000
11961 15093 140000
11961 15093 140000
11961 15093 140000
12028 15251 161000
12028 15251 161000
12026 15263 161000
12026 15263 161000
12026 15263 161000
12026 15263 161000
12026 15263 161000
12026 15263 161000
12022 15300 161000
12022 15300 161000
12022 15300 161000
12022 15300 161000
12022 15300 161000
12022 15300 161000
12018 15289 204000
12018 15289 204000
12018 15289 204000
12018 15289 204000
12010 15211 204000
12010 15175 204000
12010 15175 204000
12014 15162 204000
12014 15162 204000
12014 15162 204000
12014 15162 204000
12031 15108 204000
12050 15080 204000
12050 15080 204000
12050 15080 204000
12061 15072 204000
12108 15048 204000
12108 15048 204000
12129 15051 204000
12173 15054 204000
12173 15054 204000
12173 15054 204000
12173 15054 204000
12216 15070 204000
12258 15088 204000
12272 15101 175000
12272 15101 175000
12272 15101 175000
12272 15101 175000
12316 15161 175000
12345 15201 175000
12351 15212 175000
12351 15212 175000
12351 15212 175000
12351 15212 175000
12351 15212 175000
12369 15319 175000
12369 15319 175000
12367 15329 204000
12367 15329 204000
12367 15329 204000
12367 15329 204000
12367 15329 204000
12367 15329 204000
12367 15329 204000
12302 15354 204000
12302 15354 204000
12302 15354 204000
12253 15320 204000
12253 15320 204000
12246 15314 204000
12246 15314 204000
12246 15314 204000
12246 15314 204000
12246 15314 204000
12246 15314 204000
12240 15275 204000
12261 15251 186000
12261 15251 186000
12261 15251 186000
12295 15232 186000
12335 15221 186000
12335 15221 186000
12364 15218 175000
12364 15218 175000
12364 15218 175000
12470 15208 175000
12527 15201 175000
12527 15201 175000
12588 15190 175000
12588 15190 175000
12588 15190 175000
12621 15174 175000
12632 15155 204000
12632 15155 204000
12637 15143 204000
12637 15143 204000
12637 15143 204000
12637 15143 204000
12635 15101 204000
12625 15078 204000
12625 15078 204000
12625 15078 204000
12617 15066 236000
12617 15066 236000
12592 15034 236000
12592 15034 236000
12575 15021 236000
12550 15012 41000
12550 15012 41000
12550 15011 41000
12550 15011 41000
12550 15011 41000
12544 15008 41000
12544 15008 41000
12544 15008 41000
12544 15008 41000
12544 15008 41000
12544 15008 41000
12544 15008 41000
12399 15168 41000
12399 15168 41000
12399 15168 41000
.PEN_UP
.DT 1560
.PEN_DOWN
13099 15051 69000
13106 15039 119000
13106 15039 119000
13105 15038 119000
13105 15038 119000
13105 15038 119000
13105 15038 119000
13105 15038 119000
13105 15038 119000
13105 15038 119000
13126 15033 119000
13126 15033 119000
13126 15033 119000
13126 15033 119000
13126 15033 119000
13224 15126 133000
13224 15126 133000
13224 15126 133000
13234 15151 133000
13234 15151 133000
13234 15151 133000
13292 15315 133000
13292 15315 133000
13292 15315 133000
13292 15323 147000
13292 15323 147000
13292 15323 147000
13292 15323 147000
13292 15323 147000
13271 15357 154000
13254 15358 154000
13254 15358 154000
13254 15358 154000
13254 15358 154000
13248 15353 154000
13248 15353 154000
13248 15353 154000
13248 15353 154000
13248 15353 154000
13248 15353 154000
13226 15282 154000
13226 15282 154000
13226 15282 154000
13226 15282 154000
13230 15270 154000
13257 15240 154000
13257 15240 154000
13276 15232 154000
13310 15218 140000
13310 15218 140000
13310 15218 140000
13356 15205 140000
13401 15199 140000
13401 15199 140000
13409 15195 140000
13409 15195 140000
13409 15195 140000
13409 15195 140000
13459 15178 140000
13475 15166 133000
13475 15166 133000
13475 15166 133000
13478 15162 147000
13478 15162 147000
13479 15123 147000
13479 15123 147000
13473 15112 161000
13473 15112 161000
13473 15112 161000
13473 15112 161000
13473 15112 161000
13473 15112 161000
13473 15112 161000
13405 15050 112000
13405 15050 112000
13405 15050 112000
13405 15050 112000
13390 15045 112000
13381 15045 112000
13381 15045 112000
13381 15045 112000
13381 15045 112000
13381 15045 112000
13381 15045 112000
13381 15045 112000
.PEN_UP
.DT 145
.PEN_DOWN
13877 15315 76000
13877 15315 76000
13877 15315 76000
13860 15321 76000
13860 15321 76000
13860 15321 76000
13860 15321 76000
13815 15339 133000
13783 15339 133000
13783 15339 133000
13783 15339 133000
13770 15339 133000
13770 15339 133000
13770 15339 133000
13770 15339 133000
13676 15259 140000
13676 15259 140000
13676 15259 140000
13676 15259 140000
13643 15173 140000
13643 15173 140000
13643 15173 140000
13636 15153 140000
13636 15153 140000
13636 15153 140000
13636 15153 140000
13664 15047 140000
13664 15047 140000
13664 15047 140000
13664 15047 140000
13675 15041 140000
13734 15019 140000
13752 15020 140000
13752 15020 140000
13786 15032 140000
13786 15032 140000
13786 15032 140000
13846 15074 140000
13865 15107 119000
13865 15107 119000
13875 15124 119000
13875 15124 119000
13875 15124 119000
13875 15124 119000
13893 15202 119000
13893 15233 119000
13893 15233 119000
13893 15233 119000
13889 15245 119000
13889 15245 119000
13889 15245 119000
13880 15264 140000
13880 15264 140000
13880 15264 140000
13877 15266 154000
13877 15266 154000
13877 15266 154000
13872 15253 154000
13872 15253 154000
13868 15243 175000
13868 15243 175000
13868 15243 175000
13868 15243 175000
13868 15243 175000
13868 15243 175000
13863 15182 175000
13863 15182 175000
13863 15182 175000
13863 15182 175000
13886 15084 186000
13886 15084 186000
13891 15071 175000
13891 15071 175000
13891 15071 175000
13891 15071 175000
13891 15071 175000
13971 15014 175000
13971 15014 175000
13979 15014 175000
13979 15014 175000
13979 15014 175000
13979 15014 175000
13979 15014 175000
14013 15029 175000
14013 15029 175000
14013 15029 175000
14013 15029 175000
14013 15029 175000
14084 15110 175000
14106 15153 175000
14106 15153 175000
14114 15172 154000
14114 15172 154000
14114 15172 154000
14145 15261 154000
14154 15306 154000
14154 15306 154000
14154 15319 186000
14154 15319 186000
14154 15319 186000
14154 15319 186000
14154 15319 186000
14148 15348 186000
14141 15351 186000
14141 15351 186000
14141 15351 186000
14141 15351 186000
14141 15351 186000
14135 15340 186000
14135 15340 186000
14135 15340 186000
14135 15340 186000
14135 15340 186000
14119 15283 186000
14115 15248 204000
14114 15233 204000
14114 15233 204000
14114 15233 204000
14114 15233 204000
14114 15166 204000
14127 15120 204000
14127 15120 204000
14127 15120 204000
14134 15107 220000
14166 15065 220000
14166 15065 220000
14180 15063 220000
14180 15063 220000
14211 15055 204000
14211 15055 204000
14211 15055 204000
14248 15074 204000
14280 15103 204000
14280 15103 204000
14291 15116 186000
14291 15116 186000
14291 15116 186000
14291 15116 186000
14337 15191 186000
14352 15228 204000
14352 15228 204000
14360 15243 204000
14360 15243 204000
14360 15243 204000
14370 15271 204000
14370 15271 204000
14370 15271 204000
14370 15271 204000
14370 15271 204000
14370 15271 204000
14370 15271 204000
14370 15271 204000
14363 15263 204000
14363 15263 204000
14363 15263 204000
14363 15263 204000
14363 15263 204000
14350 15101 204000
14350 15101 204000
14350 15101 204000
14347 15080 220000
14347 15080 220000
14356 14975 220000
14356 14943 220000
14356 14943 220000
14356 14871 220000
14356 14871 220000
14356 14871 220000
14358 14831 220000
14356 14732 220000
14356 14732 220000
14353 14721 220000
14353 14721 220000
14353 14721 220000
14353 14721 220000
14353 14721 220000
14353 14721 220000
14327 14683 220000
14327 14683 220000
14327 14683 220000
14327 14683 220000
14261 14707 186000
14233 14729 186000
14233 14729 186000
14225 14744 154000
14225 14744 154000
14225 14744 154000
14225 14744 154000
14225 14744 154000
14225 14744 154000
14162 14883 175000
14162 14883 175000
14162 14883 175000
14162 14883 175000
14160 14902 175000
14160 14902 175000
14159 14914 204000
14159 14914 204000
14159 14914 204000
14159 14914 204000
14159 14914 204000
14159 14914 204000
14185 14937 204000
14185 14937 204000
14185 14937 204000
14185 14937 204000
14185 14937 204000
14352 14991 204000
14352 14991 204000
14365 14998 236000
14365 14998 236000
14365 14998 236000
14365 14998 236000
14437 15015 274000
14471 15020 339000
14471 15020 339000
14471 15019 339000
14471 15019 339000
14471 15019 339000
14471 15019 339000
14471 15019 339000
14474 15017 320000
14474 15017 320000
14474 15017 320000
14474 15017 320000
14474 15017 320000
14474 15017 320000
14472 15017 302000
14472 15017 302000
14472 15017 302000
14472 15017 302000
14472 15017 302000
14472 15017 302000
14468 15018 302000
14468 15018 302000
14468 15018 302000
14468 15018 302000
14468 15018 302000
14468 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14467 15018 302000
14465 15018 286000
14465 15018 286000
14465 15018 286000
14465 15018 286000
14465 15018 286000
14465 15018 286000
14464 15018 274000
14464 15018 274000
14464 15018 274000
14464 15018 274000
14464 15018 274000
14464 15018 274000
14463 15020 274000
14463 15020 274000
14463 15020 274000
14463 15020 274000
14463 15020 274000
14463 15020 274000
14463 15020 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14463 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14462 15019 274000
14461 15019 254000
14461 15019 254000
14461 15019 254000
14461 15019 254000
14461 15019 254000
14461 15019 254000
14461 15017 254000
14461 15017 254000
14461 15017 254000
14461 15017 254000
14461 15017 254000
14461 15017 254000
14461 15017 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14462 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15018 254000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15020 236000
14461 15019 175000
14461 15019 175000
14461 15019 175000
14461 15019 175000
14461 15019 175000
14461 15019 175000
14461 15019 175000
14461 15020 154000
14461 15020 154000
14461 15020 154000
14461 15020 154000
14461 15020 154000
14461 15020 154000
14464 15020 154000
14464 15020 154000
14464 15020 154000
14464 15020 154000
14464 15020 154000
14464 15020 154000
14464 15020 154000
14470 15023 154000
14470 15023 154000
14470 15023 154000
14470 15023 154000
14470 15023 154000
14470 15023 154000
14612 15168 133000
14612 15168 133000
14612 15168 133000
14643 15209 133000
14651 15240 147000
14651 15240 147000
14655 15251 147000
14655 15251 147000
14655 15251 147000
14655 15251 147000
14674 15305 147000
14676 15319 161000
14676 15319 161000
14676 15319 161000
14676 15319 161000
14674 15323 161000
14674 15323 161000
14669 15319 161000
14669 15319 161000
14665 15313 186000
14665 15313 186000
14665 15313 186000
14665 15313 186000
14651 15264 186000
14627 15220 204000
14624 15208 204000
14624 15208 204000
14624 15208 204000
14624 15208 204000
14609 15134 204000
14609 15111 204000
14609 15111 204000
14609 15111 204000
14613 15096 220000
14613 15096 220000
14633 15044 220000
14642 15038 220000
14642 15038 220000
14662 15018 204000
14662 15018 204000
14662 15018 204000
14709 15010 186000
14737 15010 186000
14737 15010 186000
14744 15012 161000
14744 15012 161000
14744 15012 161000
14744 15012 161000
14744 15012 161000
14744 15012 161000
14829 15070 161000
14829 15070 161000
14829 15070 161000
14833 15081 161000
14833 15081 161000
14833 15081 161000
14879 15160 147000
14879 15160 147000
14879 15160 147000
14879 15160 147000
14898 15200 147000
14912 15220 161000
14912 15220 161000
14920 15230 161000
14920 15230 161000
14920 15230 161000
14920 15230 161000
14937 15243 204000
14954 15239 204000
14954 15239 204000
14954 15239 204000
14954 15239 204000
14954 15239 204000
14976 15211 204000
14990 15188 220000
14990 15188 220000
14990 15188 220000
14992 15179 220000
14992 15179 220000
15002 15114 140000
15002 15114 140000
15002 15114 140000
15003 15096 112000
15003 15096 112000
15003 15096 112000
15003 15096 112000
15000 15036 112000
15000 15036 112000
15000 15036 112000
15000 15036 112000
15000 15036 112000
15000 15036 112000
15000 15036 112000
15003 15046 112000
15003 15046 112000
15003 15046 112000
15003 15046 112000
15003 15046 112000
15003 15046 112000
15003 15046 112000
15003 15046 112000
15078 15181 126000
15078 15181 126000
15104 15204 126000
15122 15212 161000
15122 15212 161000
15122 15212 161000
15132 15215 161000
15132 15215 161000
15132 15215 161000
15132 15215 161000
15132 15215 161000
15169 15198 204000
15181 15180 204000
15181 15180 204000
15181 15180 204000
15186 15160 204000
15186 15160 204000
15190 15129 254000
15190 15129 254000
15194 15117 254000
15194 15117 254000
15194 15117 254000
15203 15070 254000
15208 15045 236000
15208 15045 236000
15208 15045 236000
15208 15033 236000
15208 15033 236000
15212 15000 48000
15212 15000 48000
15219 14994 48000
15219 14994 48000
15219 14994 48000
15219 14994 48000
15219 14994 48000
15219 14994 48000
15277 15003 48000
15333 15047 48000
15333 15047 48000
15333 15047 48000
15371 15074 48000
.PEN_UP
.DT 35
.PEN_DOWN
15522 15190 105000
15522 15190 105000
15522 15190 105000
15526 15201 105000
15535 15252 154000
15535 15252 154000
15532 15262 154000
15532 15262 154000
15532 15262 154000
15532 15262 154000
15532 15262 154000
15532 15262 154000
15532 15262 154000
15490 15284 154000
15451 15281 186000
15451 15281 186000
15451 15281 186000
15423 15265 186000
15396 15248 204000
15396 15248 204000
15389 15237 204000
15389 15237 204000
15389 15237 204000
15389 15237 204000
15370 15178 204000
15370 15143 204000
15370 15143 204000
15370 15143 204000
15372 15123 204000
15372 15123 204000
15393 15083 204000
15393 15083 204000
15403 15079 204000
15436 15076 204000
15436 15076 204000
15436 15076 204000
15470 15090 168000
15508 15117 168000
15508 15117 168000
15521 15134 168000
15521 15134 168000
15521 15134 168000
15521 15134 168000
15582 15217 204000
15582 15217 204000
15582 15217 204000
15582 15217 204000
15582 15217 204000
15582 15217 204000
15582 15217 204000
15582 15217 204000
15582 15202 204000
15582 15202 204000
15582 15202 204000
15582 15202 204000
15566 15099 204000
15570 15052 204000
15570 15052 204000
15570 15052 204000
15570 15023 220000
15570 15023 220000
15570 14939 220000
15574 14914 220000
15579 14833 220000
15579 14833 220000
15579 14833 220000
15582 14797 236000
15575 14711 236000
15575 14711 236000
15571 14695 236000
15564 14645 236000
15564 14645 236000
15564 14645 236000
15564 14645 236000
15541 14604 236000
15541 14604 236000
15541 14604 236000
15537 14604 236000
15537 14604 236000
15537 14604 236000
15537 14604 236000
15537 14604 236000
15494 14609 236000
15420 14642 220000
15420 14642 220000
15384 14670 220000
15357 14702 204000
15357 14702 204000
15348 14717 204000
15348 14717 204000
15348 14717 204000
15348 14717 204000
15348 14717 204000
15313 14795 204000
15310 14818 204000
15310 14818 204000
15310 14818 204000
15312 14836 204000
15312 14836 204000
15325 14867 236000
15325 14867 236000
15338 14871 236000
15338 14871 236000
15338 14871 236000
15338 14871 236000
15383 14873 236000
15437 14871 236000
15437 14871 236000
15437 14871 236000
15457 14867 286000
15457 14867 286000
15528 14866 286000
15557 14868 286000
15607 14866 286000
15607 14866 286000
15617 14866 320000
15617 14866 320000
15668 14866 320000
15700 14869 320000
15728 14869 320000
15728 14869 320000
15728 14869 320000
15742 14875 254000
15742 14875 254000
15776 14877 254000
15791 14882 254000
15804 14891 254000
15804 14891 254000
15804 14891 254000
15804 14891 254000
.PEN_UP
.DT 235
.PEN_DOWN
14701 15612 83000
14701 15612 83000
14714 15604 83000
14714 15604 83000
14718 15585 220000
14718 15585 220000
14725 15577 220000
14725 15577 220000
14725 15577 220000
14725 15577 220000
14734 15545 220000
14736 15533 220000
14736 15533 220000
14736 15533 220000
14735 15529 220000
14735 15529 220000
14736 15506 220000
14736 15506 220000
14739 15498 220000
14739 15498 220000
14739 15498 220000
14739 15498 220000
14720 15531 220000
.PEN_UP
.DT 350
.PEN_DOWN
16147 15060 133000
16147 15060 133000
16147 15060 133000
16147 15060 133000
16157 15071 133000
16160 15083 220000
16160 15083 220000
16160 15083 220000
16160 15083 220000
16160 15083 220000
16160 15083 220000
16160 15083 220000
16165 15083 220000
16165 15083 220000
16165 15083 220000
16165 15083 220000
16165 15083 220000
16165 15083 220000
16171 15028 274000
16171 14974 274000
16171 14974 274000
16171 14974 274000
16164 14941 274000
16164 14941 274000
16160 14872 274000
16160 14872 274000
16160 14872 274000
16150 14830 76000
16135 14762 76000
16135 14762 76000
16135 14747 76000
16135 14747 76000
16135 14747 76000
16135 14747 76000
16135 14747 76000
16135 14747 76000
16135 14747 76000
16061 14741 76000
16061 14741 76000
16061 14741 76000
16061 14741 76000
.PEN_UP
.DT 1290
.PEN_DOWN
16908 15178 97000
16908 15178 97000
16908 15178 97000
16903 15189 97000
16903 15189 97000
16903 15189 97000
16875 15218 126000
16875 15218 126000
16863 15223 126000
16863 15223 126000
16863 15223 126000
16863 15223 126000
16863 15223 126000
16829 15229 133000
16789 15214 133000
16789 15214 133000
16789 15214 133000
16733 15174 133000
16733 15174 133000
16725 15166 133000
16725 15166 133000
16725 15166 133000
16725 15166 133000
16725 15166 133000
16682 15063 133000
16682 15063 133000
16682 15047 133000
16682 15047 133000
16682 15047 133000
16682 15047 133000
16693 14986 133000
16725 14967 133000
16737 14964 119000
16737 14964 119000
16737 14964 119000
16737 14964 119000
16811 14976 119000
16870 15004 112000
16870 15004 112000
16887 15014 112000
16887 15014 112000
16887 15014 112000
16887 15014 112000
16970 15115 112000
16970 15115 112000
16972 15131 112000
16972 15131 112000
16972 15131 112000
16972 15131 112000
16972 15131 112000
16983 15190 126000
16971 15201 133000
